timestamp,message
1717810029078,"Processed 59000 redo, 61 records per second"
1717810029078,"Processed 60000 redo, 59 records per second"
1717810029078,"Processed 61000 redo, 65 records per second"
1717810029078,"Processed 62000 redo, 58 records per second"
1717810029078,"Processed 63000 redo, 59 records per second"
1717810029078,"Processed 64000 redo, 59 records per second"
1717810029078,"Processed 65000 redo, 59 records per second"
1717810029078,"Processed 66000 redo, 59 records per second"
1717810029078,"Processed 67000 redo, 60 records per second"
1717810029078,"{ ""workload"": { ""apiVersion"": ""3.10.3.24159"",  ""loadedRecords"": -1,  ""addedRecords"": 0,  ""optimizedOut"": 1,  ""optimizedOutSkipped"": 0,  ""newObsEnt"": 0,  ""obsEntHashSame"": 8980,  ""obsEntHashDiff"": 0,  ""partiallyResolved"": 0,  ""deletedRecords"": 0,  ""changeDeletes"": 0,  ""reevaluations"": 8980,  ""repairedEntities"": 9003,  ""duration"": 2853639,  ""retries"": 0,  ""candidates"": 127046,  ""actualAmbiguousTest"": 1345,  ""cachedAmbiguousTest"": 728,  ""libFeatCacheHit"": 3052599,  ""libFeatCacheMiss"": 538985,  ""resFeatStatCacheHit"": 12416999,  ""resFeatStatCacheMiss"": 584834,  ""libFeatInsert"": 0,  ""resFeatStatInsert"": 0,  ""resFeatStatUpdateAttempt"": 7940,  ""resFeatStatUpdateFail"": 0,  ""unresolveTest"": 10357,  ""abortedUnresolve"": 0,  ""gnrScorersUsed"": 1,  ""unresolveTriggers"": { ""normalResolve"" : 0,  ""update"" : 0,  ""relLink"" : 0,  ""extensiveResolve"" : 8980,  ""ambiguousNoResolve"" : 1382,  ""ambiguousMultiResolve"" : 0  }, ""reresolveTriggers"": { ""abortRetry"" : 0,  ""unresolveMovement"" : 68,  ""multipleResolvableCandidates"" : 0,  ""resolveNewFeatures"" : 1,  ""newFeatureFTypes"": [  { ""NAME"": 1 } ,  { ""NAME_KEY"": 1 } ]  }, ""reresolveSkipped"" : 0,  ""filteredObsFeat"" : 5110,  ""expressedFeatureCalls"": [  { ""EFCALL_ID"": 1,""EFUNC_CODE"": ""PHONE_HASHER"", ""numCalls"":5339 } ,  { ""EFCALL_ID"": 2,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":5541 } ,  { ""EFCALL_ID"": 3,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":3513 } ,  { ""EFCALL_ID"": 5,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":4989 } ,  { ""EFCALL_ID"": 7,""EFUNC_CODE"": ""NAME_HASHER"", ""numCalls"":8980 } ,  { ""EFCALL_ID"": 9,""EFUNC_CODE"": ""ADDR_HASHER"", ""numCalls"":8980 } ,  { ""EFCALL_ID"": 10,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":3002 } ,  { ""EFCALL_ID"": 14,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":5368 } ,  { ""EFCALL_ID"": 16,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":6187 } ],  ""expressedFeaturesCreated"": [  { ""ADDR_KEY"": 16182 } ,  { ""ID_KEY"": 20609 } ,  { ""NAME_KEY"": 71097 } ,  { ""PHONE_KEY"": 5339 } ,  { ""SEARCH_KEY"": 7991 } ],  ""scoredPairs"": [  { ""ACCT_NUM"": 52986 } ,  { ""ADDRESS"": 164755 } ,  { ""DOB"": 72175 } ,  { ""DRLIC"": 74840 } ,  { ""GENDER"": 133331 } ,  { ""LOGIN_ID"": 29386 } ,  { ""NAME"": 1028381 } ,  { ""PASSPORT"": 42740 } ,  { ""PHONE"": 107042 } ,  { ""SSN"": 99328 } ],  ""cacheHit"": [  { ""ADDRESS"": 97920 } ,  { ""DOB"": 54934 } ,  { ""DRLIC"": 53297 } ,  { ""NAME"": 705907 } ,  { ""PASSPORT"": 32587 } ,  { ""PHONE"": 71649 } ],  ""cacheMiss"": [  { ""ADDRESS"": 66835 } ,  { ""DOB"": 17241 } ,  { ""DRLIC"": 21543 } ,  { ""NAME"": 322474 } ,  { ""PASSPORT"": 10153 } ,  { ""PHONE"": 35393 } ],  ""redoTriggers"": [  { ""DRLIC"": 5 } ,  { ""ID_KEY"": 40 } ,  { ""LOGIN_ID"": 640 } ,  { ""NAME_KEY"": 200 } ],  ""latchContention"": [ ],  ""highContentionFeat"": [ ],  ""highContentionResEnt"": [ ],  ""genericDetect"": [  { ""LOGIN_ID"": 135 } ],  ""candidateBuilders"": [  { ""ACCT_NUM"": 18554 } ,  { ""ADDR_KEY"": 31951 } ,  { ""DRLIC"": 17993 } ,  { ""ID_KEY"": 27687 } ,  { ""LOGIN_ID"": 9463 } ,  { ""NAME_KEY"": 32745 } ,  { ""PASSPORT"": 13017 } ,  { ""PHONE"": 27085 } ,  { ""PHONE_KEY"": 20837 } ,  { ""SEARCH_KEY"": 24298 } ,  { ""SSN"": 22424 } ],  ""suppressedCandidateBuilders"": [  { ""NAME_KEY"": 1459 } ],  ""suppressedScoredFeatureType"": [ ],  ""reducedScoredFeatureType"": [ ],  ""suppressedDisclosedRelationshipDomainCount"":  0 ,  ""CorruptEntityTestDiagnosis"": { },  ""threadState"": { ""active"": 8,""idle"": 13,""sqlExecuting"": 7,""loader"": 0,""resolver"": 7,""scoring"": 2,""dataLatchContention"": 0,""obsEntContention"": 0,""resEntContention"": 0},  ""systemResources"": {  ""initResources"": [ { ""physicalCores"": 4 },{ ""logicalCores"": 4 },{ ""totalMemory"": ""30.8GB"" },{ ""availableMemory"": ""29.8GB"" }],  ""currResources"": [ { ""availableMemory"": ""23.6GB"" },{ ""activeThreads"": 8 },{ ""workerThreads"": 21 }, {  ""systemLoad"": [ { ""cpuUser"": 27.831732 }, { ""cpuSystem"": 1.139701 }, { ""cpuIdle"": 69.299828 }, { ""cpuWait"": 0.008343 }, { ""cpuSoftIrq"": 1.708717 }, { ""cpuSteal"": 0.011681 }] } ] } } }"
