timestamp,message
1717810462557,"Processed 76000 redo, 63 records per second"
1717810462557,"Processed 77000 redo, 60 records per second"
1717810462557,"Processed 78000 redo, 63 records per second"
1717810462557,"Processed 79000 redo, 65 records per second"
1717810462557,"Processed 80000 redo, 60 records per second"
1717810462557,"Processed 81000 redo, 61 records per second"
1717810462557,"Processed 82000 redo, 65 records per second"
1717810462557,"Processed 83000 redo, 62 records per second"
1717810462557,"Processed 84000 redo, 64 records per second"
1717810462557,"{ ""workload"": { ""apiVersion"": ""3.10.3.24159"",  ""loadedRecords"": -1,  ""addedRecords"": 0,  ""optimizedOut"": 0,  ""optimizedOutSkipped"": 0,  ""newObsEnt"": 0,  ""obsEntHashSame"": 9342,  ""obsEntHashDiff"": 0,  ""partiallyResolved"": 0,  ""deletedRecords"": 0,  ""changeDeletes"": 0,  ""reevaluations"": 9342,  ""repairedEntities"": 9370,  ""duration"": 2840646,  ""retries"": 0,  ""candidates"": 146594,  ""actualAmbiguousTest"": 1369,  ""cachedAmbiguousTest"": 897,  ""libFeatCacheHit"": 3691646,  ""libFeatCacheMiss"": 552578,  ""resFeatStatCacheHit"": 14784941,  ""resFeatStatCacheMiss"": 605312,  ""libFeatInsert"": 0,  ""resFeatStatInsert"": 0,  ""resFeatStatUpdateAttempt"": 5591,  ""resFeatStatUpdateFail"": 0,  ""unresolveTest"": 10734,  ""abortedUnresolve"": 0,  ""gnrScorersUsed"": 1,  ""unresolveTriggers"": { ""normalResolve"" : 0,  ""update"" : 0,  ""relLink"" : 0,  ""extensiveResolve"" : 9342,  ""ambiguousNoResolve"" : 1396,  ""ambiguousMultiResolve"" : 0  }, ""reresolveTriggers"": { ""abortRetry"" : 0,  ""unresolveMovement"" : 75,  ""multipleResolvableCandidates"" : 0,  ""resolveNewFeatures"" : 1,  ""newFeatureFTypes"": [  { ""NAME"": 1 } ,  { ""NAME_KEY"": 1 } ]  }, ""reresolveSkipped"" : 0,  ""filteredObsFeat"" : 5618,  ""expressedFeatureCalls"": [  { ""EFCALL_ID"": 1,""EFUNC_CODE"": ""PHONE_HASHER"", ""numCalls"":5545 } ,  { ""EFCALL_ID"": 2,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":5714 } ,  { ""EFCALL_ID"": 3,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":3779 } ,  { ""EFCALL_ID"": 5,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":5203 } ,  { ""EFCALL_ID"": 7,""EFUNC_CODE"": ""NAME_HASHER"", ""numCalls"":9342 } ,  { ""EFCALL_ID"": 9,""EFUNC_CODE"": ""ADDR_HASHER"", ""numCalls"":9342 } ,  { ""EFCALL_ID"": 10,""EFUNC_CODE"": ""EXPRESS_BOM"", ""numCalls"":3113 } ,  { ""EFCALL_ID"": 14,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":5560 } ,  { ""EFCALL_ID"": 16,""EFUNC_CODE"": ""EXPRESS_ID"", ""numCalls"":6393 } ],  ""expressedFeaturesCreated"": [  { ""ADDR_KEY"": 16891 } ,  { ""ID_KEY"": 21446 } ,  { ""NAME_KEY"": 74520 } ,  { ""PHONE_KEY"": 5545 } ,  { ""SEARCH_KEY"": 8316 } ],  ""scoredPairs"": [  { ""ACCT_NUM"": 67388 } ,  { ""ADDRESS"": 184691 } ,  { ""DOB"": 91323 } ,  { ""DRLIC"": 83197 } ,  { ""GENDER"": 156677 } ,  { ""LOGIN_ID"": 26746 } ,  { ""NAME"": 1209596 } ,  { ""PASSPORT"": 49609 } ,  { ""PHONE"": 120824 } ,  { ""SSN"": 118907 } ],  ""cacheHit"": [  { ""ADDRESS"": 115548 } ,  { ""DOB"": 73109 } ,  { ""DRLIC"": 60957 } ,  { ""NAME"": 956397 } ,  { ""PASSPORT"": 38882 } ,  { ""PHONE"": 83537 } ],  ""cacheMiss"": [  { ""ADDRESS"": 69143 } ,  { ""DOB"": 18214 } ,  { ""DRLIC"": 22240 } ,  { ""NAME"": 253199 } ,  { ""PASSPORT"": 10727 } ,  { ""PHONE"": 37287 } ],  ""redoTriggers"": [  { ""ADDR_KEY"": 10 } ,  { ""DRLIC"": 10 } ,  { ""ID_KEY"": 15 } ,  { ""LOGIN_ID"": 600 } ,  { ""NAME_KEY"": 200 } ],  ""latchContention"": [ ],  ""highContentionFeat"": [ ],  ""highContentionResEnt"": [ ],  ""genericDetect"": [  { ""LOGIN_ID"": 120 } ],  ""candidateBuilders"": [  { ""ACCT_NUM"": 20074 } ,  { ""ADDR_KEY"": 33756 } ,  { ""DRLIC"": 19023 } ,  { ""ID_KEY"": 29352 } ,  { ""LOGIN_ID"": 9727 } ,  { ""NAME_KEY"": 33546 } ,  { ""PASSPORT"": 14254 } ,  { ""PHONE"": 28403 } ,  { ""PHONE_KEY"": 22382 } ,  { ""SEARCH_KEY"": 25755 } ,  { ""SSN"": 23984 } ],  ""suppressedCandidateBuilders"": [  { ""NAME_KEY"": 2273 } ],  ""suppressedScoredFeatureType"": [ ],  ""reducedScoredFeatureType"": [ ],  ""suppressedDisclosedRelationshipDomainCount"":  0 ,  ""CorruptEntityTestDiagnosis"": {  ""CORRUPTION_FOUND"": [{""ResEntID"":4371206, ""Details"":""RES_ENT_OKEY_NOT_FOUND""}] },  ""threadState"": { ""active"": 19,""idle"": 2,""sqlExecuting"": 17,""loader"": 3,""resolver"": 16,""scoring"": 2,""dataLatchContention"": 0,""obsEntContention"": 0,""resEntContention"": 0},  ""systemResources"": {  ""initResources"": [ { ""physicalCores"": 4 },{ ""logicalCores"": 4 },{ ""totalMemory"": ""30.8GB"" },{ ""availableMemory"": ""29.8GB"" }],  ""currResources"": [ { ""availableMemory"": ""23.6GB"" },{ ""activeThreads"": 19 },{ ""workerThreads"": 21 }, {  ""systemLoad"": [ { ""cpuUser"": 29.430666 }, { ""cpuSystem"": 1.101182 }, { ""cpuIdle"": 67.746094 }, { ""cpuWait"": 0.008368 }, { ""cpuSoftIrq"": 1.700305 }, { ""cpuSteal"": 0.013388 }] } ] } } }"
1717810462557,"Processed 85000 redo, 59 records per second"
1717810462557,"Processed 86000 redo, 63 records per second"
1717810462557,"Processed 87000 redo, 60 records per second"
1717810462557,"Processed 88000 redo, 60 records per second"
1717810462557,"Processed 89000 redo, 60 records per second"
1717810462557,"Processed 90000 redo, 62 records per second"
1717810462557,"Processed 91000 redo, 70 records per second"
1717810462557,"Processed 92000 redo, 72 records per second"
1717810462557,"Processed 93000 redo, 65 records per second"
1717810462557,"Processed 94000 redo, 65 records per second"
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
1717810462557,No redo records available. Pausing for 10 seconds.
