2/16/2023, 10:44:21 PM,	Message: Successfully set desired count to 43. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	810c7ffe-3733-4207-b197-f8990d0bea79
2/16/2023, 10:38:52 PM,	service stream-loader has reached a steady state.	c3b0df14-fd2c-41b8-b369-5700b8cb8c02
2/16/2023, 10:37:25 PM,	service stream-loader has started 1 tasks: task 61bde3452eed410bb111ee22c2dcf984.	049d74c4-8391-4188-9c12-2b8b881d7186
2/16/2023, 9:08:46 PM,	service stream-loader has reached a steady state.	fce85e1c-3235-4b9b-b541-900ecc20b402
2/16/2023, 9:08:36 PM,	service stream-loader has stopped 2 running tasks: task 732a8d3dacff4ab689fb0dca447b7a3b task 0679cef61c9c424892b32ee06a2ef5b9.	e0168fe6-bd20-40cf-b064-50a52bf54f6c
2/16/2023, 9:08:21 PM,	Message: Successfully set desired count to 45. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	1afffa46-4e09-4041-9719-f9632cdbe5b4
2/16/2023, 7:49:37 PM,	service stream-loader has reached a steady state.	2fc4ef50-4179-4bb3-9fa1-ead3d96305eb
2/16/2023, 7:49:28 PM,	service stream-loader has stopped 2 running tasks: task 62cc53b206eb4c1cb8dc110c0ed4aa63 task a53c3f0f8c29466c81702b6ad7700c96.	4cff1f33-ec45-457d-bf88-75c40dfd77ac
2/16/2023, 7:49:21 PM,	Message: Successfully set desired count to 47. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmLow-671b0da9-b0b7-42af-a574-0a3bf27b12d4 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	44e1d09d-e425-4f5d-ba38-0702a4638777
2/16/2023, 6:50:51 PM,	service stream-loader has reached a steady state.	0f6a49f5-ef11-4582-88d6-95c8e6517746
2/16/2023, 6:50:42 PM,	service stream-loader has stopped 2 running tasks: task 5ab17a1ea7b84511b17e27829cc40183 task 6f33a2eb2bf24c8b998dd024775fea21.	7988025b-afe1-4814-8953-f2c5f08f9c5b
