timestamp,message
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
1699329993533,No redo records available. Pausing for 10 seconds.
