2/18/2023, 9:27:32 AM	service redoer has reached a steady state.	5c2116db-0122-41b7-9a0b-347ca9fd4d9e
2/18/2023, 9:25:48 AM	service redoer has started 2 tasks: task 329fa13b17754e1697dafb57bb45e55f task ddcec6ad392a4098aff6d3fa59bf5a31.	8fa96b2f-e755-4067-b3ee-b6b62210d337
2/18/2023, 9:25:19 AM	service redoer has started 1 tasks: task c2685c1ca4204eb582e0f500ed19836b.	6ed35c6d-6d4a-4936-a1a1-aa69e032b010
2/18/2023, 9:24:40 AM	service redoer has started 3 tasks: task 4b11b1592b5349e98f71ee01ab14ada8 task bd6e7fe716144b0b9f526986f84a125a task 022d2189d13e43b4b6e5fc6f4c550970.	7f5620d3-ddfc-4432-9153-03d6aaa2e4cc
2/18/2023, 9:23:46 AM	Message: Successfully set desired count to 10. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	6b43770a-b772-4733-b59f-352d3f22f67c
2/18/2023, 9:23:35 AM	service redoer has started 1 tasks: task 07e94d7f44474d16bf51b40425af9e7a.	c759aeaa-5fda-4c38-9ae3-c7d52fcf4fe8
2/18/2023, 9:22:56 AM	service redoer has started 1 tasks: task 14ef8d3fd16b4631923e29ee1dc539e0.	c3c5d172-1658-4c58-afc6-9587661aa938
2/18/2023, 9:22:47 AM	service redoer has started 1 tasks: task 7ec9f3d0998e49808b0a29df35367519.	4c20656e-a7b5-4951-8a4d-860c93f44517
2/18/2023, 9:21:58 AM	service redoer has started 1 tasks: task 3971921c6dde4996bc22110f758db1e7.	46b902a9-a869-4393-a487-49f9e2a43e3d
2/18/2023, 8:37:05 AM	service redoer has reached a steady state.	d8345bf9-3301-4941-b467-e2fc0e071b75
2/18/2023, 8:36:56 AM	service redoer has stopped 1 running tasks: task ed0c36e4594d499fbe4536a4bb3222b7.	89a5a49c-af54-4ff0-ad05-a8da0e44a365
2/18/2023, 8:36:46 AM	Message: Successfully set desired count to 14. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	f6afbc5c-baaf-43a9-b98e-a935ce69e0b1
2/18/2023, 8:06:05 AM	service redoer has reached a steady state.	6cede64c-0c0e-45bc-8fe3-f1049bd85f31
2/18/2023, 8:05:55 AM	service redoer has stopped 1 running tasks: task c5be5a35c81841ff9ed7a7d3ae72b0e5.	726bdbb1-bbec-4c66-90dc-0b07e19e332b
2/18/2023, 8:05:46 AM	Message: Successfully set desired count to 15. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	4087b5ad-4d4e-468b-892f-41a0852cf0df
2/18/2023, 7:14:06 AM	service redoer has reached a steady state.	ec7bf9e3-092e-4969-8715-bca368f79fdd
2/18/2023, 7:13:57 AM	service redoer has stopped 1 running tasks: task 608e4c55cd3f4042b0ffcb9cd706b696.	c86ee056-c5bf-4452-8c2f-6e1e2a3ff3b7
2/18/2023, 7:13:46 AM	Message: Successfully set desired count to 16. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	fbbc8913-915c-4f27-aae5-7789f0c8fbee
2/18/2023, 6:53:09 AM	service redoer has reached a steady state.	10a903e6-b30a-4207-a3b7-489d85dbffbb
2/18/2023, 6:53:00 AM	service redoer has stopped 1 running tasks: task fe308a392fdf4057b872200349504494.	d43b1855-bbbc-4797-900c-2ea062f9c51f
2/18/2023, 6:52:46 AM	Message: Successfully set desired count to 17. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	5111825a-5f02-4588-8e5e-218a82a3472b
2/18/2023, 5:58:07 AM	service redoer has reached a steady state.	f640e4b8-f5df-4138-9ea9-22be8e5aee6a
2/18/2023, 5:57:58 AM	service redoer has stopped 1 running tasks: task c906542d883d4c40998e43c56b151452.	5c20ae0f-7a97-4f61-aa35-0c6ce7b5809c
2/18/2023, 5:57:46 AM	Message: Successfully set desired count to 18. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	8d56e3dd-3148-44ec-bef9-f9ec8d34701e
2/18/2023, 5:42:40 AM	service redoer has reached a steady state.	780dba0a-b352-46f4-8ff7-6d68d33ccc9a
2/18/2023, 5:40:28 AM	service redoer has started 3 tasks: task bb9584ae49c345a1b321d62d45477db4 task ed0c36e4594d499fbe4536a4bb3222b7 task fe308a392fdf4057b872200349504494.	779caa0f-9a08-4e1f-a678-b02daff7ba6a
2/18/2023, 5:40:18 AM	Message: Successfully set desired count to 19. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	9ef67b4f-f5c8-4c34-952a-400fa1da78c4
2/18/2023, 4:59:05 AM	service redoer has reached a steady state.	18a399b8-42fa-442b-a290-ea29c6191ceb
2/18/2023, 4:58:55 AM	service redoer has stopped 1 running tasks: task d44c04cc75a54962881721731b76b3ed.	ae1f9605-90db-4f16-b63e-9787d7504f0f
