2022-12-21 17:12:00,67108
2022-12-21 17:11:00,94844
2022-12-21 17:10:00,101138
2022-12-21 17:09:00,100512
2022-12-21 17:08:00,100468
2022-12-21 17:07:00,102414
2022-12-21 17:06:00,102683
2022-12-21 17:05:00,102540
2022-12-21 17:04:00,102711
2022-12-21 17:03:00,103532
2022-12-21 17:02:00,102880
2022-12-21 17:01:00,103958
2022-12-21 17:00:00,103354
2022-12-21 16:59:00,102877
2022-12-21 16:58:00,104207
2022-12-21 16:57:00,104830
2022-12-21 16:56:00,103585
2022-12-21 16:55:00,102609
2022-12-21 16:54:00,101853
2022-12-21 16:53:00,103110
2022-12-21 16:52:00,103550
2022-12-21 16:51:00,103231
2022-12-21 16:50:00,104904
2022-12-21 16:49:00,105097
2022-12-21 16:48:00,104513
2022-12-21 16:47:00,105138
2022-12-21 16:46:00,104904
2022-12-21 16:45:00,105275
2022-12-21 16:44:00,106367
2022-12-21 16:43:00,106335
2022-12-21 16:42:00,107303
2022-12-21 16:41:00,106615
2022-12-21 16:40:00,106302
2022-12-21 16:39:00,105894
2022-12-21 16:38:00,107834
2022-12-21 16:37:00,107201
2022-12-21 16:36:00,108769
2022-12-21 16:35:00,107063
2022-12-21 16:34:00,105655
2022-12-21 16:33:00,99082
2022-12-21 16:32:00,100409
2022-12-21 16:31:00,101876
2022-12-21 16:30:00,102046
2022-12-21 16:29:00,106046
2022-12-21 16:28:00,108529
2022-12-21 16:27:00,109949
2022-12-21 16:26:00,111046
2022-12-21 16:25:00,109697
2022-12-21 16:24:00,111530
2022-12-21 16:23:00,111029
2022-12-21 16:22:00,111425
2022-12-21 16:21:00,112261
2022-12-21 16:20:00,110899
2022-12-21 16:19:00,112318
2022-12-21 16:18:00,112156
2022-12-21 16:17:00,112071
2022-12-21 16:16:00,113099
2022-12-21 16:15:00,112810
2022-12-21 16:14:00,114532
2022-12-21 16:13:00,113225
2022-12-21 16:12:00,113749
2022-12-21 16:11:00,113945
2022-12-21 16:10:00,113860
2022-12-21 16:09:00,114040
2022-12-21 16:08:00,114740
2022-12-21 16:07:00,113491
2022-12-21 16:06:00,112146
2022-12-21 16:05:00,109431
2022-12-21 16:04:00,114691
2022-12-21 16:03:00,114348
2022-12-21 16:02:00,112266
2022-12-21 16:01:00,101944
2022-12-21 16:00:00,112532
2022-12-21 15:59:00,112985
2022-12-21 15:58:00,116008
2022-12-21 15:57:00,115603
2022-12-21 15:56:00,116975
2022-12-21 15:55:00,115860
2022-12-21 15:54:00,117101
2022-12-21 15:53:00,116958
2022-12-21 15:52:00,117244
2022-12-21 15:51:00,117562
2022-12-21 15:50:00,117557
2022-12-21 15:49:00,117162
2022-12-21 15:48:00,118140
2022-12-21 15:47:00,117652
2022-12-21 15:46:00,118155
2022-12-21 15:45:00,118904
2022-12-21 15:44:00,119377
2022-12-21 15:43:00,117908
2022-12-21 15:42:00,115599
2022-12-21 15:41:00,117299
2022-12-21 15:40:00,119149
2022-12-21 15:39:00,119725
2022-12-21 15:38:00,114593
2022-12-21 15:37:00,109281
2022-12-21 15:36:00,117337
2022-12-21 15:35:00,121319
2022-12-21 15:34:00,121191
2022-12-21 15:33:00,120604
2022-12-21 15:32:00,121678
2022-12-21 15:31:00,120749
2022-12-21 15:30:00,120066
2022-12-21 15:29:00,120923
2022-12-21 15:28:00,121350
2022-12-21 15:27:00,121154
2022-12-21 15:26:00,120870
2022-12-21 15:25:00,119435
2022-12-21 15:24:00,117778
2022-12-21 15:23:00,121333
2022-12-21 15:22:00,122498
2022-12-21 15:21:00,120708
2022-12-21 15:20:00,107113
2022-12-21 15:19:00,119043
2022-12-21 15:18:00,122661
2022-12-21 15:17:00,122651
2022-12-21 15:16:00,124089
2022-12-21 15:15:00,123072
2022-12-21 15:14:00,123825
2022-12-21 15:13:00,123504
2022-12-21 15:12:00,123902
2022-12-21 15:11:00,122557
2022-12-21 15:10:00,121557
2022-12-21 15:09:00,123482
2022-12-21 15:08:00,124810
2022-12-21 15:07:00,112338
2022-12-21 15:06:00,121020
2022-12-21 15:05:00,123421
2022-12-21 15:04:00,124184
2022-12-21 15:03:00,124990
2022-12-21 15:02:00,124193
2022-12-21 15:01:00,124066
2022-12-21 15:00:00,122274
2022-12-21 14:59:00,122462
2022-12-21 14:58:00,124537
2022-12-21 14:57:00,118344
2022-12-21 14:56:00,120388
2022-12-21 14:55:00,124107
2022-12-21 14:54:00,125566
2022-12-21 14:53:00,123864
2022-12-21 14:52:00,124580
2022-12-21 14:51:00,121139
2022-12-21 14:50:00,124282
2022-12-21 14:49:00,122491
2022-12-21 14:48:00,115624
2022-12-21 14:47:00,121704
2022-12-21 14:46:00,122792
2022-12-21 14:45:00,121071
2022-12-21 14:44:00,121224
2022-12-21 14:43:00,122492
2022-12-21 14:42:00,117120
2022-12-21 14:41:00,122359
2022-12-21 14:40:00,118399
2022-12-21 14:39:00,114634
2022-12-21 14:38:00,115655
2022-12-21 14:37:00,111476
2022-12-21 14:36:00,114450
2022-12-21 14:35:00,115264
2022-12-21 14:34:00,114931
2022-12-21 14:33:00,111671
2022-12-21 14:32:00,108112
2022-12-21 14:31:00,104920
2022-12-21 14:30:00,97997
2022-12-21 14:29:00,93336
2022-12-21 14:28:00,90696
2022-12-21 14:27:00,98876
2022-12-21 14:26:00,97411
2022-12-21 14:25:00,98309
2022-12-21 14:24:00,91594
2022-12-21 14:23:00,87227
2022-12-21 14:22:00,88466
2022-12-21 14:21:00,87607
2022-12-21 14:20:00,84191
2022-12-21 14:19:00,77127
2022-12-21 14:18:00,71919
2022-12-21 14:17:00,60028
2022-12-21 14:16:00,56333
2022-12-21 14:15:00,52939
2022-12-21 14:14:00,47978
2022-12-21 14:13:00,44793
2022-12-21 14:12:00,42479
2022-12-21 14:11:00,36658
2022-12-21 14:10:00,31206
2022-12-21 14:09:00,26850
2022-12-21 14:08:00,20779
2022-12-21 14:07:00,11514
2022-12-21 14:06:00,3106
