2024-03-16 14:29:00,57300
2024-03-16 14:28:00,64659
2024-03-16 14:27:00,63379
2024-03-16 14:26:00,65007
2024-03-16 14:25:00,63135
2024-03-16 14:24:00,64012
2024-03-16 14:23:00,65205
2024-03-16 14:22:00,64029
2024-03-16 14:21:00,65416
2024-03-16 14:20:00,63841
2024-03-16 14:19:00,64956
2024-03-16 14:18:00,65394
2024-03-16 14:17:00,64670
2024-03-16 14:16:00,64540
2024-03-16 14:15:00,64392
2024-03-16 14:14:00,65228
2024-03-16 14:13:00,65670
2024-03-16 14:12:00,66211
2024-03-16 14:11:00,65908
2024-03-16 14:10:00,66741
2024-03-16 14:09:00,64211
2024-03-16 14:08:00,65107
2024-03-16 14:07:00,66501
2024-03-16 14:06:00,65145
2024-03-16 14:05:00,64653
2024-03-16 14:04:00,64282
2024-03-16 14:03:00,65811
2024-03-16 14:02:00,64743
2024-03-16 14:01:00,65300
2024-03-16 14:00:00,64426
2024-03-16 13:59:00,65923
2024-03-16 13:58:00,65194
2024-03-16 13:57:00,66888
2024-03-16 13:56:00,65336
2024-03-16 13:55:00,65849
2024-03-16 13:54:00,65225
2024-03-16 13:53:00,66499
2024-03-16 13:52:00,66648
2024-03-16 13:51:00,68987
2024-03-16 13:50:00,65806
2024-03-16 13:49:00,63652
2024-03-16 13:48:00,64052
2024-03-16 13:47:00,64843
2024-03-16 13:46:00,67411
2024-03-16 13:45:00,64249
2024-03-16 13:44:00,65385
2024-03-16 13:43:00,68221
2024-03-16 13:42:00,65455
2024-03-16 13:41:00,66180
2024-03-16 13:40:00,65053
2024-03-16 13:39:00,64481
2024-03-16 13:38:00,66315
2024-03-16 13:37:00,66199
2024-03-16 13:36:00,65838
2024-03-16 13:35:00,65982
2024-03-16 13:34:00,65842
2024-03-16 13:33:00,67989
2024-03-16 13:32:00,67727
2024-03-16 13:31:00,66869
2024-03-16 13:30:00,68194
2024-03-16 13:29:00,66473
2024-03-16 13:28:00,67106
2024-03-16 13:27:00,68204
2024-03-16 13:26:00,67873
2024-03-16 13:25:00,67330
2024-03-16 13:24:00,67914
2024-03-16 13:23:00,67458
2024-03-16 13:22:00,67566
2024-03-16 13:21:00,67822
2024-03-16 13:20:00,66534
2024-03-16 13:19:00,66975
2024-03-16 13:18:00,66999
2024-03-16 13:17:00,65647
2024-03-16 13:16:00,68086
2024-03-16 13:15:00,66870
2024-03-16 13:14:00,69945
2024-03-16 13:13:00,67480
2024-03-16 13:12:00,69359
2024-03-16 13:11:00,68288
2024-03-16 13:10:00,70215
2024-03-16 13:09:00,67372
2024-03-16 13:08:00,67783
2024-03-16 13:07:00,66236
2024-03-16 13:06:00,67292
2024-03-16 13:05:00,67528
2024-03-16 13:04:00,67502
2024-03-16 13:03:00,69975
2024-03-16 13:02:00,67605
2024-03-16 13:01:00,67296
2024-03-16 13:00:00,67711
2024-03-16 12:59:00,67771
2024-03-16 12:58:00,67937
2024-03-16 12:57:00,67342
2024-03-16 12:56:00,67679
2024-03-16 12:55:00,69564
2024-03-16 12:54:00,67255
2024-03-16 12:53:00,68414
2024-03-16 12:52:00,68782
2024-03-16 12:51:00,67084
2024-03-16 12:50:00,66912
2024-03-16 12:49:00,66101
2024-03-16 12:48:00,69313
2024-03-16 12:47:00,67608
2024-03-16 12:46:00,71548
2024-03-16 12:45:00,67584
2024-03-16 12:44:00,69287
2024-03-16 12:43:00,68741
2024-03-16 12:42:00,71230
2024-03-16 12:41:00,68798
2024-03-16 12:40:00,69042
2024-03-16 12:39:00,72992
2024-03-16 12:38:00,69090
2024-03-16 12:37:00,69206
2024-03-16 12:36:00,70273
2024-03-16 12:35:00,70666
2024-03-16 12:34:00,71129
2024-03-16 12:33:00,69605
2024-03-16 12:32:00,69053
2024-03-16 12:31:00,71383
2024-03-16 12:30:00,70178
2024-03-16 12:29:00,71612
2024-03-16 12:28:00,70996
2024-03-16 12:27:00,70584
2024-03-16 12:26:00,70485
2024-03-16 12:25:00,71435
2024-03-16 12:24:00,69929
2024-03-16 12:23:00,70180
2024-03-16 12:22:00,72086
2024-03-16 12:21:00,70516
2024-03-16 12:20:00,69742
2024-03-16 12:19:00,70686
2024-03-16 12:18:00,73288
2024-03-16 12:17:00,72040
2024-03-16 12:16:00,74524
2024-03-16 12:15:00,72755
2024-03-16 12:14:00,73182
2024-03-16 12:13:00,71648
2024-03-16 12:12:00,74825
2024-03-16 12:11:00,73827
2024-03-16 12:10:00,72137
2024-03-16 12:09:00,72148
2024-03-16 12:08:00,71964
2024-03-16 12:07:00,72896
2024-03-16 12:06:00,76583
2024-03-16 12:05:00,73729
2024-03-16 12:04:00,76510
2024-03-16 12:03:00,74912
2024-03-16 12:02:00,75889
2024-03-16 12:01:00,74229
2024-03-16 12:00:00,74795
2024-03-16 11:59:00,75293
2024-03-16 11:58:00,73714
2024-03-16 11:57:00,72577
2024-03-16 11:56:00,74356
2024-03-16 11:55:00,75782
2024-03-16 11:54:00,72190
2024-03-16 11:53:00,71788
2024-03-16 11:52:00,71472
2024-03-16 11:51:00,72137
2024-03-16 11:50:00,74380
2024-03-16 11:49:00,73225
2024-03-16 11:48:00,74742
2024-03-16 11:47:00,74792
2024-03-16 11:46:00,74291
2024-03-16 11:45:00,75179
2024-03-16 11:44:00,75297
2024-03-16 11:43:00,75482
2024-03-16 11:42:00,75513
2024-03-16 11:41:00,76085
2024-03-16 11:40:00,77388
2024-03-16 11:39:00,76806
2024-03-16 11:38:00,77972
2024-03-16 11:37:00,75755
2024-03-16 11:36:00,77107
2024-03-16 11:35:00,72528
2024-03-16 11:34:00,77660
2024-03-16 11:33:00,80338
2024-03-16 11:32:00,76083
2024-03-16 11:31:00,79362
2024-03-16 11:30:00,77105
2024-03-16 11:29:00,76871
2024-03-16 11:28:00,78080
2024-03-16 11:27:00,80379
